t31628aep|TSP1_BOVIN,0.00796797421775109
t31619aep|ABCA2_HUMAN,0.0319491294286267
t31618aep|DTBP1_CHICK,0.020691674164891
t34456aep|TAF3_CHICK,0.0698682176051144
t34453aep|RIFK_DROME,0.00912939363995941
t34451aep|RSGI5_CLOTH,0.00796797421775109
t34446aep|VIAAT_XENLA,0.00796797421775109
t34450aep|KCNH5_MOUSE,0.0126349263157699
t36334aep|DOCK3_HUMAN,0.017926803686946
t36340aep|AT1A_HYDVU,0.015948854177293
t36329aep|FGOP2_CHICK,0.167175989329845
t36337aep|CRYAB_BOVIN,0.269458994933038
t35904aep|DDAC_ENTAG,0.00796797421775109
t32664aep|AQP9_HUMAN,0.00750452159597839
t31833aep|BP10_PARLI,0.0180251980715229
t31838aep|STXB1_RAT,0.239329664877111
t38104aep|B3GN4_HUMAN,0.803009959500355
t38111aep|KCC2D_BOVIN,0.015948854177293
t38110aep|P2R3C_HUMAN,0.03098229952031
t38118aep|AGRIN_MOUSE,0.00459382403425
t38117aep|SAXO1_RAT,0.0191379406249566
t33743aep|EXOC7_RAT,0.0881377438698209
t33737aep|ZMYM6_HUMAN,0.00796797421775109
t33735aep|DHB11_RAT,0.0125425401486839
t32692aep|GPTC4_XENTR,0.049572378544311
t32693aep|S27A4_HUMAN,0.110479031063387
t32687aep|RAB23_HUMAN,0.216088441396774
t32688aep|CPT2_MOUSE,0.268852772221465
t35866aep|MEL2A_DANRE,0.0279228912974572
t35872aep|NAPEP_BOVIN,0.105099198601971
t35870aep|STK10_CHICK,0.4801480507441
t35861aep|ABCBA_HUMAN,0.0116856245959512
t35862aep|MEGF6_HUMAN,0.00624354512393795
t35855aep|MIPEP_PONAB,0.0257353698030885
t35356aep|CASP8_RAT,0.0982453698042588
t35353aep|B4GA1_DANRE,0.0167165077534566
t33691aep|ABCB2_DICDI,0.00796797421775109
t37381aep|RPAC2_BOVIN,0.0190901357599476
t37380aep|CBL_MOUSE,0.158873277013341
t32307aep|NCAN_PANTR,0.023942589413061
t32309aep|TM203_HUMAN,0.0539392063655592
t32305aep|PPCT_MOUSE,0.01506289411244
t33480aep|MSRB_METBF,0.265149511021718
t33084aep|TXIP1_MOUSE,0.00796797421775109
t33085aep|TXIP1_HUMAN,0.00796797421775109
t36728aep|ARL5B_MOUSE,0.00577143287997485
t32818aep|SY65_DROME,0.00796797421775109
t32809aep|TRPA1_HUMAN,0.023942589413061
t32819aep|T106C_HUMAN,0.00876743664539138
t32810aep|NDUA5_BOVIN,0.0769145629777366
t35726aep|SO4C1_RAT,0.168465067321581
